sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
setswana_134,Setswana,ntate sello a reng ka generation,negative,True,1,6,Twitter
isixhosa_194,isiXhosa,anny944 ndicinga ujoin sisi qha ndisa cinga how i’m going to fit that in my schedule,neutral,True,4,17,Twitter
isixhosa_212,isiXhosa,kaysexwale kaloku yeyakhe nje how dare you want to mute the chief tweet,neutral,True,3,13,Twitter
setswana_012,Setswana,nayo sengiphaphe ka so earlier on bese its going to do me like this,positive,True,5,14,Twitter
isixhosa_110,isiXhosa,my fave is a whole mood my addict bethuna 😍😍 bbtitans,positive,True,4,10,Twitter
sesotho_041,Sesotho,wa qala jwaleu no ntso tla hantle,positive,True,1,7,Twitter
sesotho_132,Sesotho,ke nahana boholo ke batho ba holetseng moo hosa laetuoeng so neba bona hole normal,negative,True,1,15,Twitter
isixhosa_062,isiXhosa,pallnandi inkinga laba bavele basimithise😂🤣😂🤣this will end in nan and pampers😂,positive,True,3,12,Twitter
sepedi_218,Sepedi,well get to mogodu and masonja in a bitmorogo is what,neutral,True,4,11,Twitter
sepedi_204,Sepedi,tjo lona our helper o tswa lesotho she been in my case about how am i this old ke sa tsebe ho ritela the shade,neutral,True,9,25,Twitter
isixhosa_006,isiXhosa,lolli native for real check my pinned post soze uzisolemama mixtape loading,neutral,True,1,12,Twitter
isixhosa_023,isiXhosa,ntuliondla not mfjones he is our top scorer nangoku its not much,neutral,True,6,12,Twitter
sepedi_094,Sepedi,motho a ingadise a ntse a itse gore wa go kolota mxm motswana,neutral,True,3,13,Twitter
isixhosa_011,isiXhosa,teackay nakulenyanga thamsanqa im starting to think its a hobby,neutral,True,1,10,Twitter
sepedi_069,Sepedi,lona nthoe weathera ele etsang yona cannot be didnt,positive,True,2,9,Twitter
setswana_295,Setswana,ke a le bona combo ya morolong mokalaka motswapong go nna hela jaana,positive,True,1,13,Twitter
sepedi_285,Sepedi,thato fans lets gather right here to appreciate her thato appreciation,negative,True,1,11,Twitter
setswana_097,Setswana,o tshwanetse a kwenye a hot egg gore a fihle ko1st pati gape it s hard for them to mingle while hiding,negative,True,6,23,Twitter
sepedi_086,Sepedi,o tsamaye o ye gona kouwe sesi a gago,negative,True,1,9,Twitter
sesotho_135,Sesotho,da in moqhaka kroonstad open case of financial mismanagement against the acting mayor,neutral,True,1,13,Twitter
setswana_197,Setswana,ee go tlhokomela mmele zwii group work we need to pass,neutral,True,2,11,Twitter
sepedi_154,Sepedi,we are doing it for tsheleteba today akere,negative,True,4,8,Twitter
sepedi_076,Sepedi,so they informed biggie thats why he played music signaling they to calm down yoh biggie lala,neutral,True,5,17,Twitter
isixhosa_143,isiXhosa,helenzille jeandre lennox jsteenhuisen uyaxoka madamtell us the truth,negative,True,2,9,Twitter
sesotho_281,Sesotho,a palamise moruti ba nka chelete ea koleke,neutral,True,1,8,Twitter
sesotho_147,Sesotho,yho nahana kere ka zama ebe ke catcha ma twins a i2 nka lla,negative,True,2,14,Twitter
setswana_104,Setswana,boitumelo it s literally still 8am,negative,True,3,6,Twitter
sepedi_189,Sepedi,hai pule ema pele tuulets just drink,positive,True,1,7,Twitter
sepedi_272,Sepedi,offcourse they will break into a sefela yhoo cant wait to see my,positive,True,6,13,Twitter
sepedi_237,Sepedi,ga re tsebe maybe wa claima,positive,True,1,6,Twitter
sesotho_188,Sesotho,ahhahaahah wa ukoa if ke tloha maseru kea lotshebeletsong moo ha ke fihla hothoe motlakase ha me nahana ho khutlela hape ke la tlamea ho koleka,negative,True,2,26,Twitter
isixhosa_260,isiXhosa,my partner promised to give me the whole world nizohlalaphi kengoku nina guys,positive,True,3,13,Twitter
sesotho_260,Sesotho,o bosso tlheraapatiently waiting for the day itseng,positive,True,2,8,Twitter
sepedi_118,Sepedi,lol nna ke no homola ka gore ge nka bolela,neutral,True,2,10,Twitter
setswana_038,Setswana,go neng a re hemisa botlhoko admin gave him a whiplash,positive,True,2,11,Twitter
isixhosa_228,isiXhosa,i network nayo once wa shift nje kancane ku spot it’s game over 😂😂😂,positive,True,3,14,Twitter
setswana_151,Setswana,where s the dog ntate,neutral,True,2,5,Twitter
sesotho_213,Sesotho,well it might not be a zero empa tlhafu tse tenya tsona,positive,True,4,12,Twitter
setswana_034,Setswana,i sometimes get excited then i read the whole email bese ngithi welele,positive,True,3,13,Twitter
setswana_186,Setswana,morning cuz retla nwa kamoso,neutral,True,1,5,Twitter
isixhosa_107,isiXhosa,nginguhlengi akalenzi iphutha obanana always,negative,True,1,5,Twitter
setswana_253,Setswana,mmino o hlabollang maikutlo a ferekaneng rea leboha skeem,negative,True,1,9,Twitter
sepedi_127,Sepedi,its better she watches on tv because o rata ho tobetha next thing she is sending people messages,positive,True,5,18,Twitter
sepedi_117,Sepedi,so she owned a fire arm skaba nyata bo magogo ba jerrnagana fela a go betha ka bullet marago aa eehh,negative,True,4,21,Twitter
sesotho_174,Sesotho,nikis wesho mamenemene akhe a kganya kudu,positive,True,1,7,Twitter
setswana_141,Setswana,hem re utlwile ke my draco,negative,True,1,6,Twitter
isixhosa_093,isiXhosa,oaks were fiending for disappearing nudes in the dms ngela xesha what a dark time 😂,positive,True,4,15,Twitter
sepedi_058,Sepedi,talk about deleting the effort in one bite ke tswa pelo gore,positive,True,1,12,Twitter
setswana_004,Setswana,eyes on the ball i hope o nna ole nosi coz oka dira jang ga batho ba gadikile zwi namnam,positive,True,2,20,Twitter
setswana_187,Setswana,lol ba lomile o tshwanang le kanye west gagolo,neutral,True,1,9,Twitter
isixhosa_071,isiXhosa,guise please plug me nge toner engekho harsh engaduri pls,negative,True,2,10,Twitter
setswana_057,Setswana,no im not calling yall anything i hope u arent offended my king ke araba mofolo wa nthumula,positive,True,4,18,Twitter
isixhosa_003,isiXhosa,bhele what bout nhliziyo 🤔🤨 hay maan jonga 👇🏾,negative,True,1,7,Twitter
isixhosa_022,isiXhosa,i’m currently on a staycation with my friends and all i can say is that busihlulile utshwala 🤝,negative,True,9,18,Twitter
sepedi_106,Sepedi,kenna fela or yhoo modimo forgive me,neutral,True,2,7,Twitter
setswana_036,Setswana,or when they braiding them at the end and you start falling asleep but you occasionally wake up aggressively because bao goga botlhoko,negative,True,10,23,Twitter
sesotho_070,Sesotho,nna rea e amogele wene obolela gore fang basadi chelete not dinyatsi le dicheri,negative,True,1,14,Twitter
sepedi_269,Sepedi,i miss thato bathong am now bored phela she was like my housemate,neutral,True,7,13,Twitter
setswana_056,Setswana,pretoria - kgosi muru street heavy traffic leaving the central area towards 14,neutral,True,1,11,Twitter
sepedi_047,Sepedi,monna waka as i follow you for a follow back,neutral,True,3,10,Twitter
sesotho_050,Sesotho,lewatle o mpontshitse today shem,neutral,True,1,5,Twitter
setswana_174,Setswana,bese you ll say i m toxic,positive,True,2,7,Twitter
sepedi_196,Sepedi,akere o ne o sa batle you were organising for di chomi tsa gago,positive,True,2,14,Twitter
sepedi_103,Sepedi,but ntate modimo le ena tlamega a bone plan la nka zama kabo 2 million nje,positive,True,2,15,Twitter
sepedi_005,Sepedi,our 7s quarter guy o tsisa tshelete a rent a okeditse are dilo dia ture waitse keha kele emotional lehatshe le le na le basiame kana,neutral,True,4,26,Twitter
setswana_020,Setswana,it s the last part this is why bese niyakwata when someone doesn t plan anything big akuthi lunch,negative,True,6,19,Twitter
isixhosa_091,isiXhosa,yoh i can’t wait for the weekend ndifuna ulala 😭,negative,True,4,10,Twitter
sepedi_053,Sepedi,and nowadays ha ho sana bo pompo tsane tsa metseng most people are now using wasco taps,neutral,True,4,17,Twitter
sepedi_264,Sepedi,yes ne gole monate tota,positive,True,1,5,Twitter
isixhosa_193,isiXhosa,mendy ukhe watsiba esenegal or even france phofu,neutral,True,1,8,Twitter
sesotho_144,Sesotho,fela jwalosomethings are not worth our energy,negative,True,3,7,Twitter
isixhosa_072,isiXhosa,omphemetsemosh5 maxaba zar qhawe l danki ngiyabonga yho umuntu wafuna ukusifaka angithi yibo masithi sithanda natural look bathi were stingy,negative,True,1,20,Twitter
setswana_183,Setswana,bese nilwisa izingane zabantu uma zichoma ngokuba ama stay-at-home girlfriends,neutral,True,1,12,Twitter
setswana_247,Setswana,same day ha a fihla spatala all along ha ne a ya ho doctor ne ba re she is bloated nou ngwana o 23 skat,negative,True,4,24,Twitter
setswana_092,Setswana,guys please help me maybe ake sho gore ke wela kae brother i m deactivating my account ke utlwile ka twitter,negative,True,6,21,Twitter
sesotho_005,Sesotho,the way banang le drama kateng bana ba paramente ya10 ke nahana le next week batlabe baso litheohe,neutral,True,1,18,Twitter
sesotho_042,Sesotho,well today ke letsatsi lahao lao qetela hore obe single sekele teng jwale,positive,True,1,13,Twitter
setswana_267,Setswana,ntate thuso is legendary shem uthi utheni,neutral,True,1,7,Twitter
sesotho_014,Sesotho,hantle ho etsahalangi just tuned in,positive,True,1,6,Twitter
sepedi_150,Sepedi,yoh wa bora that guy omo lahle,positive,True,1,7,Twitter
sepedi_125,Sepedi,yewena o marete o re mosadi waka wetsa jwang ke tlao shapa ka klaapa san will smith 2022,negative,True,1,17,Twitter
isixhosa_163,isiXhosa,khalathinene2 sometimes amanga awasdingi isbongo ngisekhaya was enough 💁‍♂️😂,positive,True,1,8,Twitter
sesotho_275,Sesotho,daaaamn what a player used to watch football of siwelele sa masokolara,neutral,True,2,12,Twitter
setswana_098,Setswana,thuma mina he said useless lachap yempumlo,negative,True,1,7,Twitter
setswana_065,Setswana,wa lwala nna i m not leaving my house today,negative,True,4,10,Twitter
sepedi_051,Sepedi,everyone that lives in pretoria must go to bed at 1am please,negative,True,3,12,Twitter
setswana_127,Setswana,nna tota ha o bona ke rata go ipuela ka bolo jaana le a bo le tikana ka noga e utlwa mo tl,positive,True,1,23,Twitter
setswana_200,Setswana,a rudiger o tshogile nah,neutral,True,1,5,Twitter
sesotho_054,Sesotho,i wanted to join and listen i was just late empa i wanted to listen to the negatives,positive,True,7,18,Twitter
isixhosa_253,isiXhosa,if its directed to me then its definitely personal nibaqela kakubi abantu nina,negative,True,2,13,Twitter
sepedi_143,Sepedi,hee banna you in the east thank you,negative,True,4,8,Twitter
sesotho_171,Sesotho,iive been missing you o re etsang mara kingka mantaga nogal loving the concert tjerrr di a boa,positive,True,4,18,Twitter
setswana_054,Setswana,ka nnete i look forward to all our lives being better i have hope dilo ditlo siama,positive,True,6,17,Twitter
sesotho_100,Sesotho,go bata re berekela mo nakong re mo suthe a isi a thanye,positive,True,2,13,Twitter
isixhosa_254,isiXhosa,a zintonga lutho angishongo njalo😂 ngiyakukholwa😊,positive,True,1,6,Twitter
isixhosa_038,isiXhosa,ayathandwamatt back in your twitter for web era yho uxolo friend 😭😭😭😭,positive,True,2,11,Twitter
sesotho_021,Sesotho,kganya is my role model,positive,True,2,5,Twitter
sepedi_020,Sepedi,thats what family should be about modimo a le etse hantle hle love it,negative,True,7,14,Twitter
setswana_085,Setswana,ohh sook o raaa gore ha phefo tsa august did ka tseisetsa mongwe sedidi teng o tla bo a siame hela,positive,True,2,21,Twitter
sepedi_036,Sepedi,aowa dini mpya ya go di kgotlha so,negative,True,1,8,Twitter
setswana_225,Setswana,ke bone rainbow picnic e nngwe go na le black a bo ke ipotsa if i still know the rainbow colors thanks bubbles,positive,True,6,23,Twitter
sesotho_206,Sesotho,mosotho today mosotho tomorrow mosotho for life,neutral,True,2,7,Twitter
setswana_228,Setswana,aeh are tsweng mo sekgoweng once kana jang,positive,True,1,8,Twitter
isixhosa_171,isiXhosa,joyblackza our beautiful big sister❤️owethu sonke usis fikz bethuna 😘,positive,True,1,10,Twitter
sesotho_108,Sesotho,kante wena o buela mo goreng aye go bata konte kwa tota legale thats a valid reason,positive,True,1,17,Twitter
setswana_218,Setswana,ke size ya go ja nap hela when i get home ke thubilwe gore,neutral,True,3,14,Twitter
sesotho_238,Sesotho,abuti are you in any way a part of betway squad re tlhoka thuso abuti weits,positive,True,3,16,Twitter
setswana_159,Setswana,bathong vale i setlhogo bjaang wa ntumisa dikuku tuu,negative,True,1,9,Twitter
isixhosa_169,isiXhosa,madmontana no i for one dont believe in instant success keep it very far away it rarely works,negative,True,6,18,Twitter
setswana_293,Setswana,we might call you motho o mogolo o phaphang nje,negative,True,2,10,Twitter
sepedi_039,Sepedi,ka dlala maybe ill give you a chance mara ro fella moyeng shame,positive,True,3,13,Twitter
sepedi_176,Sepedi,tsogang bathong ke nako yago pretender nkare everything its ok,neutral,True,1,10,Twitter
sepedi_246,Sepedi,happy birthday ntwana yami makunyiwee once ha re beseng nama banna ha re nyofeng meat on you braai stand on me,negative,True,3,21,Twitter
setswana_211,Setswana,the latter akere a lil cheating never killed anyone kana jang,negative,True,3,11,Twitter
isixhosa_185,isiXhosa,i’m sure ingase ayiqubule imoto athi ukuyihlehlisa kancane ecaleni 🤣🤣😂😭😭😭,negative,True,1,10,Twitter
isixhosa_178,isiXhosa,girlies jump into the uber…mlungisi oh and ndicela ukudlala u beyoncé bhuti,positive,True,2,13,Twitter
setswana_185,Setswana,in my defence banyana ba teng ga ba kotsi,negative,True,1,9,Twitter
isixhosa_285,isiXhosa,lizol12 you must see it now akhonto ingamoshakalanga 🤮,negative,True,3,8,Twitter
sesotho_190,Sesotho,spending my day with my naughty girlsotlo utlwe o mong ha mpotela are relay really,positive,True,4,15,Twitter
sepedi_155,Sepedi,i was tempted to say ba opela dihela ba letile moruti but that would have been the end of me,neutral,True,9,20,Twitter
setswana_039,Setswana,o pila thata whereby i cant even recognized you,positive,True,3,9,Twitter
setswana_063,Setswana,these things hao bona dilo tsa basadi di sanke ke tsamaya sentle yaana,positive,True,1,13,Twitter
setswana_254,Setswana,santse ke ipotsa what kind it is,positive,True,3,7,Twitter
sepedi_288,Sepedi,girls go through sht imagine being loyal to a married man bathong,negative,True,2,12,Twitter
setswana_026,Setswana,th o gakologelwa nako e ne thuso a roga bolo ya sontaga,positive,True,1,12,Twitter
isixhosa_300,isiXhosa,i learnt that financial lessons are for people with money otherwise kum ingxaki eqale yafika ndizojongana nayo 🤷🏿‍♂️,negative,True,4,17,Twitter
setswana_086,Setswana,ao phaahle araba bare yes no,negative,True,2,6,Twitter
setswana_273,Setswana,ke busy thata this week,negative,True,1,5,Twitter
sesotho_270,Sesotho,if you are a foreign national from any country in any country you are doing what god had asked you to do tlala le lefatshe,neutral,True,11,25,Twitter
isixhosa_244,isiXhosa,just join the march mhlekazi,positive,True,2,5,Twitter
setswana_135,Setswana,333 ke eng jaanong thank you sudat,neutral,True,2,6,Twitter
setswana_193,Setswana,minister thulas nxesi and deputy minister boitumelo moloi conduct farm inspections as part of the pre-presidential programme in sedibeng vanderbijlpark gauteng,neutral,True,2,22,Twitter
sepedi_018,Sepedi,hake so bone gore lerekisitse empa o rekisa mehla ena,neutral,True,1,10,Twitter
sepedi_128,Sepedi,i dont know who that man ishes so grown mpho about her son,negative,True,5,13,Twitter
sesotho_023,Sesotho,ng ng ko tirong ke na le tsala ya mdala he is 46 jaanong ke bata ya mosadi,neutral,True,2,17,Twitter
sepedi_256,Sepedi,bago hurteh o be o bone ke my friend okwe a re always pelo bohloko wena shem,negative,True,5,17,Twitter
isixhosa_044,isiXhosa,siyamtandagwija ewe uyabuzwa okanye you just mention a name njeee,positive,True,3,10,Twitter
isixhosa_280,isiXhosa,they kiss outside now bethuna,neutral,True,2,5,Twitter
sepedi_191,Sepedi,i wonder ke mang o mo chosetxang,positive,True,1,7,Twitter
sepedi_116,Sepedi,mme kana bagolo saw it coming thats why ba rata go relocatela masimo,negative,True,2,13,Twitter
isixhosa_274,isiXhosa,portiamabunda ai i hope ta msi kaloku they killed u tamnci my fav 💔,negative,True,3,13,Twitter
setswana_289,Setswana,just home sleeping mme dj wa ko penywise o letsa some good classic music ke tla lala ke tsogile,negative,True,3,19,Twitter
setswana_007,Setswana,bosigo bo bo teller hlm ankr lona la have r so nna re chat haosqy o teng hlm dm ur no re organise,negative,True,3,23,Twitter
sepedi_181,Sepedi,i am also broke xem akitse if motho akare tlare jole ko bereka byang,neutral,True,3,14,Twitter
sesotho_002,Sesotho,monique bingham owes us 5 albums coz since kemo qetela ka you put your fingers in mypap pap pap pap,neutral,True,3,19,Twitter
sesotho_197,Sesotho,in case you missed it last nights episode of thesidebar with baagi is on our instagram page right now click on the link below for more,neutral,True,7,26,Twitter
sesotho_049,Sesotho,primary school kids ba ya skolong ka diphone ka tshosologo autlwa i dnt know why kgang e ea ama gore,negative,True,3,20,Twitter
isixhosa_136,isiXhosa,i just knew soze behlefuck,neutral,True,2,5,Twitter
isixhosa_083,isiXhosa,happy birthday to my brother bear costa mbu mbu32 🥳🎉🎈 more life mntasekhaya ❤️,positive,True,3,12,Twitter
setswana_145,Setswana,guys please give up on these people go do this ko bankeng rather,neutral,True,4,13,Twitter
isixhosa_252,isiXhosa,rawcrudo when we have imisebenzi we usually slaughterbe it a cow goat or sheep the meat from that animal that was slaughtered yiyo inyama yomsebenzi,positive,True,11,25,Twitter
sesotho_218,Sesotho,ntate thuso motaung has grown people singing for a debonairs triple decker voucher on radio at117 on a friday in january arrest this man,neutral,True,4,24,Twitter
sesotho_073,Sesotho,lona banna etsang le etse verify my pm sicheeee,neutral,True,1,9,Twitter
sepedi_046,Sepedi,yes yena o fihlile diseleng,positive,True,1,5,Twitter
sesotho_177,Sesotho,ee thats why kere go tshwana hela nna ke ipotsa ba akanya bagolo bata ba direlang motho asa bolo go heta retirement age,negative,True,1,23,Twitter
sepedi_158,Sepedi,have you seen the price for bone marrow that on its own is a startertone down the attack a bit,positive,True,8,20,Twitter
isixhosa_147,isiXhosa,mphahlele now is solid unlike when he played for us his knees were not that strong i suspect something is not right over there noba yintoni,negative,True,13,26,Twitter
sepedi_172,Sepedi,sorry wa papa ska nshapa asomblif,neutral,True,1,6,Twitter
sepedi_017,Sepedi,bona ngiyavumawhat a beautiful song,neutral,True,1,5,Twitter
sesotho_212,Sesotho,the only master class ill be signing up for is a master class from lori harvey,neutral,True,5,16,Twitter
sepedi_049,Sepedi,kore even when you go to groove ka pelo e bohloko your dance moves will show hle,negative,True,4,17,Twitter
sepedi_192,Sepedi,bathong ngwana o goroga ka setu a tswa puerto rico,negative,True,1,10,Twitter
sesotho_247,Sesotho,nna le nna ga ke bate go ya lapeng jaaka lona le tshaba a lona,negative,True,1,15,Twitter
sesotho_216,Sesotho,wow wasekaba motle simphiwecan i please oneday see you live,positive,True,4,10,Twitter
isixhosa_078,isiXhosa,vandal707 khawuphumle in the meantime kaloku,positive,True,1,6,Twitter
isixhosa_039,isiXhosa,lizwi g uxolo you being active ku twitter tells me uright apho ukho and im glad get some rest ♥️,positive,True,4,19,Twitter
setswana_229,Setswana,uaminifu ndio kila kitu loyalty is everything,neutral,True,1,7,Twitter
isixhosa_084,isiXhosa,this is how idyans get tempted zivele ziyilahle impahla 🤣you can have me any way you wantheyi satan 😩,negative,True,8,18,Twitter
sesotho_181,Sesotho,but this where all this blom issue is coming from laduma news,neutral,True,6,12,Twitter
isixhosa_229,isiXhosa,jagman4sho kingcoshi lesufi julius s malema effsouthafrica myanc kumele ngikhahlele umntwana webhunu nginayo i r12k,neutral,True,1,17,Twitter
sepedi_284,Sepedi,whats that black thing on his lips and under his nose,neutral,True,2,11,Twitter
isixhosa_130,isiXhosa,my crush is so great bethuna look for material,neutral,True,3,9,Twitter
setswana_198,Setswana,yes but obviously has more fillings avo ya teng ke guac,neutral,True,4,11,Twitter
isixhosa_040,isiXhosa,radio2000 za glenlewissa nathi ndamase lelomzaca theglenzitosuperdrive i feel sorry for that guy cause udlulwa iskhathi esibalulekile kakhulu empilweni youthendala 985mhz montclair durban,positive,True,4,23,Twitter
sepedi_226,Sepedi,so now we have to twang kamoka garena lephela bohloko mos mo thwitha,neutral,True,4,13,Twitter
sepedi_027,Sepedi,thats my girl for u mogadime,neutral,True,1,6,Twitter
sepedi_283,Sepedi,youre such a cool oke ong chazela gore o rata ditaba,negative,True,1,11,Twitter
isixhosa_250,isiXhosa,she must unlock her account simngene kakuhle 😎,positive,True,2,7,Twitter
sesotho_138,Sesotho,magadi aise a goroge ko lapeng,negative,True,1,6,Twitter
isixhosa_268,isiXhosa,soso spayi lol kanti yintoni ke gqeberha,negative,True,1,7,Twitter
sesotho_065,Sesotho,en ba di transport ba letse hooter ga oneba tsosa le rena ba re feditseng skolo,negative,True,1,16,Twitter
sepedi_230,Sepedi,lmao used her as a meme man onale swele ha,neutral,True,1,10,Twitter
sepedi_038,Sepedi,its over palesayou broking me up utlwa fela aii fotsek,positive,True,1,10,Twitter
setswana_070,Setswana,ah ha o gateletse ngwana bokuku kore you look beautiful and ao kgosi ya mosadi,negative,True,2,15,Twitter
setswana_150,Setswana,she must polish izicathulo zengane lona bese eyitshela iyeke ukudlala ibhola ngezicathulo zeskole,positive,True,1,13,Twitter
isixhosa_281,isiXhosa,misuzuluking his majesty theisilungu ngamasiba to be honestokanye sisjoji,neutral,True,1,9,Twitter
sesotho_075,Sesotho,kanti batho ba etsang e kana all i do manage my anxiety and study,negative,True,4,14,Twitter
sesotho_170,Sesotho,no pls re bata borotho,positive,True,1,5,Twitter
setswana_283,Setswana,immediately after the accident cause if it s right after you have to bopha that seatbelt to bay zisa the insurance company or witnesses,negative,True,8,24,Twitter
isixhosa_282,isiXhosa,so saada soze aphinde akhokhe lemali 😬,positive,True,1,6,Twitter
setswana_088,Setswana,he crossed my mind maloba ka re sale a tsamaya,positive,True,3,10,Twitter
sepedi_033,Sepedi,im craving a burger and i dont even like burgers yoh baloyi,positive,True,5,12,Twitter
isixhosa_111,isiXhosa,mthigo inkinga people are failing to see the problem with that ad,negative,True,4,12,Twitter
isixhosa_276,isiXhosa,akonpsj kaloku ngamabhongo omzali and when ku thethwa people say abantu banomona,negative,True,2,12,Twitter
sepedi_195,Sepedi,me passing ga chuene going back to polokwane,neutral,True,1,8,Twitter
isixhosa_206,isiXhosa,gamalamliyabiza theee advisor costanazi lekoloanemanam2 tumikeboss bchinyakata am nanakofi1 mona tef lutho bafo 🤣🤣🤣,neutral,True,1,13,Twitter
isixhosa_214,isiXhosa,inkinga raf money has potholes 🤞🏾😅,positive,True,2,5,Twitter
isixhosa_164,isiXhosa,xhantipayi your advice please mhlekazi a matriculant is interested in studying econometrics which universityies would you recommend,positive,True,7,17,Twitter
sesotho_204,Sesotho,good night ulale kahle busuku benzolo robala hantle goeie naghave a tremendous friday evening and sleep well,neutral,True,4,17,Twitter
isixhosa_016,isiXhosa,once you block me im blocking you back and soze ndiku unblock’e,neutral,True,4,13,Twitter
isixhosa_077,isiXhosa,mnqobiyazosa ngihleka ungakasho lutho 😅 i really enjoy your character ♥️big up,positive,True,3,11,Twitter
isixhosa_283,isiXhosa,advobarryroux jonga they dont love us,negative,True,4,6,Twitter
isixhosa_188,isiXhosa,chrisexcel102 uyaxoka kwedin january transfer window we will do the things,negative,True,4,11,Twitter
setswana_201,Setswana,hahahaha re bolaile re referee today,positive,True,1,6,Twitter
sesotho_280,Sesotho,ba busy ba sasanka le lefatshe they must stay at their own village,neutral,True,2,13,Twitter
sepedi_161,Sepedi,yoh ngwana batho eleng o complaina kgopela le buleleng dricks tlheng a ye stadium,neutral,True,1,14,Twitter
setswana_081,Setswana,kgosi said wine is going to be my downfall and he isn t lying i feel so sick,negative,True,8,18,Twitter
isixhosa_298,isiXhosa,umntu athi ufuna a tall dark and handsome guy eloxesha yena sisgaqa sestiff papa,negative,True,2,14,Twitter
sepedi_163,Sepedi,lol wena otlamo kgona ke sho,positive,True,1,6,Twitter
setswana_222,Setswana,tshwanetse a boele gae once,neutral,True,1,5,Twitter
setswana_106,Setswana,o itsi which former td s osa itsi macarthy jaana,neutral,True,1,10,Twitter
isixhosa_109,isiXhosa,skibha looking at the initial tweet of this thread uwena owadingayo udle ngoba ulambile futhi,negative,True,2,15,Twitter
setswana_278,Setswana,bathong cuz ke phakela ke bollella mama gore ngwetsi gae happy,positive,True,1,11,Twitter
setswana_296,Setswana,re dumalana jaanong gore backup plan is important akere kamogelo,negative,True,1,10,Twitter
isixhosa_014,isiXhosa,uwfm88 106fm blaqmaci imibilisoumamthembu welkomumbulelo smileusiphe mbetshuuayabonga mnyaziuayabulela mantyikunye no nokwandisa jamani enkosi ndisemchonco,positive,True,1,14,Twitter
isixhosa_299,isiXhosa,this sisi zange sikhule sisenga irice okanye ioats thina,neutral,True,1,9,Twitter
sepedi_153,Sepedi,ao chris o bloma ekhaya kapa home as in ur palace,neutral,True,1,11,Twitter
isixhosa_079,isiXhosa,sithabileng iyafanabut this specific variant kuthiwa isuka eusa impela akvalwe lutho engenayo ✈️ emzansi,positive,True,1,13,Twitter
isixhosa_103,isiXhosa,mswenklondon soze 😂😂😂it cant be 14,positive,True,3,5,Twitter
sesotho_210,Sesotho,jacket eno e kholo haholo ehlile ha se ya motho a khutlelang hae,negative,True,1,13,Twitter
sepedi_112,Sepedi,bathong the season just started,neutral,True,2,5,Twitter
sepedi_227,Sepedi,please take a video ke bone mpe ke fole,negative,True,2,9,Twitter
isixhosa_086,isiXhosa,batswadi ba reng hle😭😭its important to remember gore social media is small bethuna😭😭,negative,True,1,14,Twitter
setswana_252,Setswana,enjoy it o swa hore ha o bona work day e hela jaana o ska gope ka weekend,positive,True,2,18,Twitter
sepedi_104,Sepedi,mpandlane o stlaela mos wena you cant even tell gore ntja e is not an eff member or o hloka borstol,negative,True,6,21,Twitter
sesotho_122,Sesotho,ha ke tsena mo lapeng bo ke re kome kome pap n cabbage is cant ka go slima,negative,True,2,18,Twitter
sesotho_120,Sesotho,3 weeks ntse ke qetela now,neutral,True,1,5,Twitter
setswana_025,Setswana,sadlala ihaba lamangisi nje kwasekuqaleni abadlali base english will give a 3 years bese kuphele nya,negative,True,2,15,Twitter
sesotho_287,Sesotho,yhiiiishe performed ubala i hope we were here neketlo khutla kele seretse mahlong kaho lla,negative,True,4,15,Twitter
isixhosa_161,isiXhosa,6 cars being stolen from the dealership is quite wild,neutral,True,3,9,Twitter
isixhosa_020,isiXhosa,i need to back to dating so that ndizophinda ndibe shy again because yintoni le bendiyi jaiva kula cofi izolo 😢,negative,True,4,20,Twitter
setswana_073,Setswana,mommy daddy all of mom s sibling s that are nomore bese my virginity,neutral,True,3,14,Twitter
sepedi_120,Sepedi,mara this year reka loka ko wild waters ne,neutral,True,1,9,Twitter
sepedi_054,Sepedi,le mo kwele amo he said till death,positive,True,1,8,Twitter
sepedi_152,Sepedi,on kamo phela is a rumor or an actual thing,negative,True,4,10,Twitter
sesotho_104,Sesotho,ntho e bo doro ba etsang tebogo is not right,negative,True,2,10,Twitter
isixhosa_289,isiXhosa,shegeminiaf yesana ndiyithe jep inoba ngumona klk there’s nothing else…yhuuu omonashe🤭,negative,True,1,13,Twitter
sepedi_208,Sepedi,nnete ho tla loka mokgotsi have an awesome day,negative,True,2,9,Twitter
isixhosa_235,isiXhosa,watched opw today all i can say is im joining tinder shame this year soze ndingabina boyfriend ndedwa kaloku😩,negative,True,5,19,Twitter
setswana_059,Setswana,yoh yoh yoh modimo a nthuse,negative,True,1,6,Twitter
isixhosa_197,isiXhosa,ingaske kuthwe masikhe singathethi ngamadoda for at least a week,neutral,True,1,10,Twitter
sepedi_233,Sepedi,yho lala there is no timetable,neutral,True,3,6,Twitter
sepedi_009,Sepedi,eyamaabane azanka ka no tshwara phone cuz network ne e sego the whole day,positive,True,3,14,Twitter
sepedi_160,Sepedi,ba tena kudu they are desperate to ruin her name,positive,True,2,10,Twitter
sepedi_037,Sepedi,whos that guy a klapuweng jwalo,positive,True,2,6,Twitter
sesotho_153,Sesotho,ka ipechetsa ka lori ya ko fairgrounds this year,neutral,True,1,9,Twitter
setswana_052,Setswana,mme kana gotswa kgakala gore those who were not on grants should pay back actually some prople have already paid back their loans,negative,True,8,23,Twitter
